"Time","Area","Mean_Radius","Intensity_KTR_Cyan","Intensity_KTR_Green","Math_RatioCyan","Math_RatioGreen","Object_Label","Time_in_min"
8,145,1.3585,0.0123,0.0334,0.4833,1.0194,255,31.5
8,171,1.3466,0.0147,0.0377,0.3647,0.72,256,31.5
8,125,1.387,0.0118,0.0258,0.4353,1.0598,260,31.5
8,230,1.425,0.0202,0.0348,0.4552,0.9844,263,31.5
8,183,1.3986,0.0151,0.0314,0.4511,1.1337,267,31.5
8,208,1.5427,0.0155,0.0333,0.5635,0.94,269,31.5
8,126,1.5021,0.0129,0.0252,0.4245,1.3846,271,31.5
8,154,1.3636,0.0183,0.0287,0.5163,0.7064,288,31.5
8,193,1.3858,0.0172,0.0309,0.368,0.7166,295,31.5
8,217,1.4276,0.0102,0.0249,0.4297,1.0415,292,31.5
8,196,1.5471,0.0095,0.027,0.4869,1.2748,299,31.5
8,174,1.4253,0.011,0.0262,0.4506,1.2072,301,31.5
8,271,1.4627,0.0195,0.0433,0.4288,0.8761,308,31.5
8,125,1.369,0.0121,0.0291,0.555,1.1522,307,31.5
8,160,1.3954,0.0129,0.0315,0.3117,0.7179,309,31.5
8,167,1.4371,0.0123,0.0253,0.4153,0.836,314,31.5
8,165,1.3738,0.0138,0.03,0.2999,0.6559,319,31.5
8,256,1.4627,0.0184,0.0328,0.4115,0.7541,322,31.5
8,162,1.3105,0.0113,0.0309,0.3765,0.8801,326,31.5
8,188,1.3688,0.0229,0.0393,0.4529,0.8268,329,31.5
8,287,1.4907,0.0165,0.0265,0.4187,0.7095,328,31.5
8,231,1.5118,0.0217,0.031,0.5058,0.8663,334,31.5
8,205,1.473,0.0224,0.0356,0.714,1.0631,336,31.5
8,118,1.4274,0.0183,0.0366,0.4674,1.0934,339,31.5
8,138,1.2801,0.0108,0.0306,0.4855,0.9216,342,31.5
8,142,1.5143,0.0141,0.0349,0.4559,0.9718,343,31.5
8,244,1.47,0.0176,0.0308,0.3894,0.6078,340,31.5
8,166,1.4684,0.0108,0.0287,0.4531,1.2048,355,31.5
8,234,1.4426,0.013,0.032,0.4051,0.9818,356,31.5
8,244,1.4309,0.0158,0.0328,0.3782,0.8441,359,31.5
8,221,1.3951,0.0169,0.0345,0.4534,1.0895,358,31.5
8,192,1.4417,0.0117,0.0295,0.4317,1.0602,362,31.5
8,275,1.4652,0.0157,0.0384,0.3441,0.8051,366,31.5
8,161,1.2834,0.0133,0.0319,0.3744,0.9133,365,31.5
8,164,1.3708,0.0114,0.0236,0.325,0.6522,370,31.5
8,242,1.4324,0.0201,0.0347,0.3706,0.6594,369,31.5
8,220,1.3729,0.0168,0.0326,0.4345,0.9467,375,31.5
8,220,1.4133,0.009,0.0248,0.3373,0.9103,379,31.5
8,263,1.4637,0.0201,0.0359,0.3688,0.6844,382,31.5
8,199,1.4216,0.0142,0.0325,0.4182,0.9009,383,31.5
8,222,1.4436,0.0157,0.0279,0.4137,0.7567,381,31.5
8,152,1.4245,0.012,0.032,0.5015,0.9773,392,31.5
8,190,1.3739,0.0109,0.0289,0.4362,1.1082,396,31.5
8,232,1.3952,0.0178,0.0295,0.4095,0.8604,395,31.5
8,251,1.4539,0.0114,0.0273,0.3553,0.8123,397,31.5
8,217,1.3438,0.0146,0.0269,0.3534,0.6681,403,31.5
8,189,1.3357,0.0218,0.0319,0.7459,1.2462,404,31.5
8,260,1.4318,0.0162,0.0297,0.4434,1.0664,406,31.5
8,236,1.4327,0.0196,0.0314,0.4821,0.7799,405,31.5
8,270,1.5163,0.0143,0.0323,0.3756,0.8059,407,31.5
8,207,1.424,0.0169,0.0284,0.3326,0.5539,422,31.5
8,127,1.3952,0.0089,0.0307,0.4331,1.1819,421,31.5
8,159,1.2807,0.0162,0.0277,0.5398,1.01,423,31.5
8,235,1.4547,0.015,0.0278,0.4064,0.8803,432,31.5
8,266,1.559,0.0188,0.0278,0.551,1.1403,428,31.5
8,277,1.468,0.0141,0.0285,0.4793,0.904,444,31.5
8,188,1.4602,0.0152,0.0329,0.3958,1.1315,449,31.5
8,199,1.3469,0.0111,0.025,0.4157,0.9646,456,31.5
8,162,1.4963,0.0119,0.0284,0.48,0.8983,457,31.5
8,184,1.4043,0.0149,0.0261,0.4688,0.9804,458,31.5
8,153,1.4809,0.0155,0.0282,0.5722,1.5355,462,31.5
8,215,1.4362,0.0113,0.0347,0.385,0.8386,466,31.5
8,168,1.3643,0.0158,0.0204,0.3748,0.4232,475,31.5
8,192,1.39,0.0164,0.0317,0.3718,0.6782,495,31.5
8,203,1.3188,0.014,0.0286,0.5461,0.8934,492,31.5
8,232,1.4651,0.0147,0.0347,0.3226,0.7542,500,31.5
8,146,1.2995,0.0157,0.0259,0.4335,0.7069,505,31.5
8,214,1.3736,0.0197,0.0335,0.5091,0.855,502,31.5
8,222,1.5023,0.0184,0.0307,0.4712,0.8198,516,31.5
8,184,1.3804,0.0159,0.0262,0.5743,0.8605,522,31.5
8,151,1.4116,0.0129,0.0281,0.4627,1.4567,523,31.5
8,197,1.4937,0.0174,0.0339,0.4891,1.0286,526,31.5
8,155,1.4684,0.0166,0.025,0.4665,0.8571,529,31.5
8,187,1.3286,0.013,0.0253,0.4247,0.9452,530,31.5
8,155,1.4283,0.0135,0.0335,0.4187,1.1885,534,31.5
8,201,1.4236,0.0145,0.0251,0.4527,1.0423,538,31.5
8,152,1.4069,0.0171,0.0281,0.4648,1.1364,544,31.5
8,197,1.4348,0.0161,0.0348,0.4255,0.9372,549,31.5
8,132,1.4952,0.0184,0.0245,0.6816,1.231,554,31.5
8,127,1.3084,0.0103,0.0225,0.4021,0.6203,553,31.5
8,151,1.2923,0.012,0.0249,0.3809,0.7831,557,31.5
8,215,1.4854,0.0168,0.0284,0.4473,0.8008,559,31.5
8,119,1.4326,0.0166,0.0287,0.6178,1.1196,564,31.5
8,166,1.4908,0.0102,0.0256,0.4376,1.1758,568,31.5
8,169,1.3068,0.0167,0.0258,0.407,0.6229,571,31.5
8,152,1.4178,0.0195,0.0295,0.5425,1.1382,569,31.5
8,143,1.4781,0.014,0.0297,0.421,0.9867,572,31.5
8,144,1.3846,0.0146,0.026,0.3783,0.8777,573,31.5
8,170,1.4087,0.0172,0.0339,0.4407,0.9031,570,31.5
8,234,1.4855,0.0239,0.0267,0.7355,1.1591,578,31.5
8,141,1.2809,0.018,0.0303,0.4748,0.7624,577,31.5
8,235,1.439,0.0147,0.0265,0.3407,0.6942,582,31.5
8,181,1.4444,0.0109,0.0256,0.3769,1.0662,593,31.5
8,140,1.3506,0.0098,0.0257,0.3987,0.7929,601,31.5
8,215,1.3836,0.018,0.0362,0.3905,0.8196,598,31.5
8,171,1.4674,0.0156,0.0267,0.405,0.981,599,31.5
8,195,1.4416,0.0119,0.0255,0.4618,1.024,607,31.5
8,195,1.4096,0.0221,0.0317,0.6964,0.8384,612,31.5
8,230,1.4774,0.0193,0.0289,0.4214,0.5918,614,31.5
8,147,1.4419,0.0202,0.0259,0.5012,0.8149,616,31.5
8,173,1.3229,0.0159,0.0249,0.4636,0.7814,622,31.5
8,306,1.5399,0.0307,0.0412,0.5475,0.7003,623,31.5
8,136,1.3616,0.0142,0.0302,0.3965,0.7263,631,31.5
8,137,1.3568,0.0138,0.0237,0.333,0.6173,635,31.5
8,192,1.4256,0.0302,0.0485,0.5413,0.7782,643,31.5
8,183,1.4085,0.0145,0.0325,0.4749,1.0088,647,31.5
8,184,1.3519,0.0175,0.0375,0.3958,0.7288,665,31.5
8,146,1.2907,0.0185,0.0262,0.5329,0.8512,670,31.5
8,210,1.4136,0.0206,0.03,0.619,1.2088,690,31.5
8,140,1.3692,0.0141,0.0328,0.3946,0.8992,697,31.5
8,234,1.4292,0.0184,0.0299,0.4238,0.8428,705,31.5
8,169,1.3131,0.0116,0.024,0.3251,0.4701,698,31.5
8,172,1.4588,0.0221,0.0282,0.6407,1.0462,701,31.5
8,131,1.3583,0.026,0.0324,0.502,0.8264,706,31.5
8,253,1.5004,0.0162,0.0334,0.4211,0.9719,707,31.5
8,180,1.4176,0.0132,0.0309,0.3864,0.819,713,31.5
8,123,1.3803,0.0258,0.0312,0.5929,1.1738,721,31.5
8,166,1.3357,0.0153,0.023,0.3378,0.4764,723,31.5
8,139,1.4618,0.0182,0.0268,0.5119,0.888,722,31.5
8,130,1.4269,0.0208,0.0285,0.5911,1.0715,728,31.5
8,226,1.4131,0.0247,0.0268,0.6086,1.0606,734,31.5
8,138,1.2524,0.0174,0.0317,0.4349,0.7171,739,31.5
8,238,1.4793,0.0207,0.0322,0.5606,1.1568,749,31.5
8,134,1.3166,0.0181,0.0274,0.4268,0.6637,751,31.5
8,111,1.4611,0.0178,0.0265,0.3885,0.8968,762,31.5
8,166,1.3575,0.0226,0.0233,0.5184,0.5924,764,31.5
9,151,1.4229,0.0177,0.0282,0.3567,0.7942,4,36
9,165,1.4178,0.0114,0.0249,0.4427,1.4392,15,36
9,240,1.4409,0.0172,0.0325,0.4375,1.0264,19,36
9,133,1.4385,0.011,0.0325,0.5017,1.5952,28,36
9,220,1.5475,0.0105,0.0288,0.4008,1.4326,26,36
9,227,1.5099,0.01,0.0251,0.3159,1.2912,38,36
9,241,1.4675,0.0113,0.0241,0.3968,1.3559,43,36
9,297,1.5221,0.0139,0.0324,0.4665,1.0873,52,36
9,144,1.42,0.0124,0.0329,0.3077,0.869,58,36
9,250,1.4796,0.0182,0.0285,0.5276,1.3102,70,36
9,228,1.4939,0.0157,0.027,0.4577,1.2291,71,36
9,204,1.5246,0.0151,0.0266,0.4517,1.0185,73,36
9,270,1.49,0.0185,0.0355,0.4404,1.0803,77,36
9,210,1.4345,0.019,0.0308,0.4521,1.0866,83,36
9,245,1.4957,0.0148,0.027,0.406,1.1184,87,36
9,270,1.4726,0.0111,0.0286,0.4168,1.4547,93,36
9,198,1.5582,0.0131,0.0275,0.5615,1.5806,102,36
9,203,1.5107,0.0154,0.0309,0.4096,1.2958,97,36
9,151,1.3941,0.0146,0.0277,0.3074,0.9692,104,36
9,200,1.4946,0.0122,0.0271,0.3801,1.3171,106,36
9,268,1.5645,0.0152,0.0267,0.3531,0.8551,114,36
9,179,1.4328,0.0143,0.0282,0.5505,1.6773,115,36
9,361,1.5482,0.0181,0.0236,0.6895,1.1179,124,36
9,165,1.3596,0.011,0.0267,0.6333,1.4128,119,36
9,198,1.3963,0.0115,0.0234,0.4521,1.5399,125,36
9,208,1.5089,0.0128,0.0323,0.4758,1.7706,126,36
9,254,1.5463,0.0103,0.0269,0.4588,1.2042,130,36
9,236,1.442,0.015,0.0248,0.5025,1.5489,133,36
9,225,1.4922,0.0114,0.0306,0.2597,0.6616,138,36
9,198,1.405,0.0113,0.0285,0.3445,1.2329,135,36
9,233,1.3929,0.0119,0.03,0.4382,1.3951,137,36
9,209,1.3792,0.0088,0.0254,0.3471,1.1047,140,36
9,223,1.4895,0.0131,0.0271,0.3777,1.2206,146,36
9,233,1.4513,0.0113,0.0274,0.3933,1.2568,147,36
9,172,1.4858,0.0072,0.0265,0.4116,1.2536,156,36
9,251,1.4419,0.0191,0.0295,0.5201,1.0534,152,36
9,179,1.5176,0.0107,0.0293,0.479,1.8756,155,36
9,178,1.4199,0.0175,0.0315,0.5398,1.5539,158,36
9,173,1.4037,0.0136,0.0356,0.3455,0.9881,161,36
9,243,1.3665,0.0104,0.0298,0.3391,1.1947,167,36
9,181,1.3802,0.0189,0.0343,0.3845,1.0614,169,36
9,294,1.5437,0.0152,0.0256,0.3844,1.2588,168,36
9,224,1.3903,0.0132,0.0325,0.3039,1.087,170,36
9,184,1.4312,0.0107,0.0309,0.349,1.0051,174,36
9,224,1.4665,0.0127,0.0342,0.2897,0.8313,179,36
9,294,1.5426,0.0131,0.0328,0.377,1.3051,181,36
9,253,1.4261,0.0143,0.0314,0.3674,1.0371,183,36
9,275,1.5539,0.0184,0.0355,0.6046,1.6617,184,36
9,298,1.5281,0.0128,0.0289,0.4032,1.2346,187,36
9,249,1.451,0.0196,0.0316,0.4897,0.9971,191,36
9,181,1.5452,0.0107,0.0256,0.4393,1.5549,192,36
9,284,1.5284,0.0174,0.0349,0.5627,1.6334,194,36
9,222,1.4852,0.0149,0.0257,0.5797,1.4644,199,36
9,223,1.4325,0.0138,0.0273,0.4596,1.4008,197,36
9,272,1.4786,0.0151,0.0322,0.4375,1.3482,203,36
9,249,1.4761,0.0158,0.0419,0.3407,1.0012,212,36
9,137,1.5944,0.0116,0.0272,0.5003,1.8453,227,36
9,310,1.5223,0.0148,0.0335,0.3886,1.0728,233,36
9,229,1.4741,0.0117,0.026,0.5528,1.5606,234,36
9,219,1.4767,0.0129,0.0313,0.3382,0.8742,243,36
9,170,1.3662,0.0111,0.0308,0.4952,1.2878,255,36
9,209,1.4171,0.0133,0.0373,0.358,0.9083,256,36
9,139,1.4529,0.0112,0.0253,0.4213,1.3338,260,36
9,247,1.4326,0.0198,0.0343,0.4475,1.1969,263,36
9,194,1.4112,0.0145,0.0323,0.4554,1.5872,267,36
9,163,1.4829,0.0138,0.0251,0.4427,1.722,271,36
9,236,1.5112,0.0149,0.0331,0.5651,1.3762,269,36
9,220,1.4176,0.0162,0.0295,0.4741,1.0532,288,36
9,218,1.4159,0.0163,0.032,0.3545,1.0055,295,36
9,293,1.4943,0.0108,0.0251,0.4552,1.3207,292,36
9,203,1.5588,0.0098,0.027,0.4783,1.6992,299,36
9,294,1.4809,0.0185,0.0427,0.3915,0.969,308,36
9,133,1.3735,0.0116,0.0293,0.5545,1.5699,307,36
9,160,1.4506,0.0095,0.0248,0.3866,1.6494,301,36
9,204,1.4198,0.0118,0.0305,0.3093,0.9145,309,36
9,210,1.4833,0.0121,0.025,0.3872,1.2455,314,36
9,194,1.3769,0.0139,0.0317,0.3063,0.9689,319,36
9,294,1.5055,0.0183,0.0343,0.4107,1.0824,322,36
9,223,1.4373,0.01,0.0291,0.3643,1.2225,326,36
9,219,1.4276,0.0218,0.0385,0.4393,0.9119,329,36
9,311,1.5367,0.0151,0.028,0.3737,0.9139,328,36
9,246,1.554,0.0227,0.0333,0.5191,1.2013,334,36
9,127,1.4498,0.0188,0.037,0.4767,1.424,339,36
9,221,1.4963,0.0211,0.0385,0.7085,1.59,336,36
9,144,1.3032,0.0121,0.0325,0.5879,1.3272,342,36
9,179,1.4789,0.0157,0.0361,0.4813,1.2495,343,36
9,283,1.5523,0.0183,0.0345,0.4011,0.9883,340,36
9,164,1.4992,0.0107,0.0287,0.4527,1.6937,355,36
9,246,1.4772,0.0161,0.0345,0.4504,1.43,358,36
9,279,1.506,0.0125,0.0304,0.4173,1.3045,356,36
9,297,1.5308,0.0159,0.032,0.3812,1.1134,359,36
9,204,1.4561,0.0104,0.0295,0.4193,1.4951,362,36
9,327,1.5519,0.0148,0.0361,0.3226,0.8991,366,36
9,211,1.4246,0.0134,0.0313,0.3939,1.1437,365,36
9,219,1.4579,0.0105,0.025,0.3104,1.0978,370,36
9,245,1.4352,0.0186,0.0339,0.3393,0.7498,369,36
9,262,1.447,0.016,0.0317,0.4417,1.1738,375,36
9,223,1.4479,0.0097,0.0251,0.3774,1.4297,379,36
9,280,1.4769,0.0184,0.035,0.3431,0.7737,382,36
9,280,1.4954,0.0152,0.0284,0.4109,1.0485,381,36
9,249,1.4658,0.0136,0.0312,0.4422,1.31,383,36
9,193,1.4221,0.0123,0.0314,0.5461,1.5804,392,36
9,267,1.4553,0.0163,0.0293,0.3826,1.1148,395,36
9,234,1.4193,0.0095,0.028,0.4103,1.3838,396,36
9,269,1.4891,0.0116,0.0279,0.3498,1.0036,397,36
9,296,1.5487,0.0143,0.0348,0.3743,1.1121,407,36
9,239,1.4064,0.0198,0.0298,0.7119,1.4089,404,36
9,280,1.448,0.0139,0.0267,0.3309,0.8344,403,36
9,292,1.545,0.0179,0.0309,0.4428,1.1107,405,36
9,276,1.467,0.016,0.0283,0.4531,1.2346,406,36
9,152,1.4204,0.009,0.028,0.4515,1.4407,421,36
9,251,1.5063,0.0162,0.0296,0.3189,0.7422,422,36
9,198,1.3072,0.0151,0.0271,0.495,1.338,423,36
9,255,1.5116,0.0142,0.0259,0.4194,1.0006,432,36
9,291,1.523,0.0178,0.0288,0.5323,1.4928,428,36
9,308,1.5251,0.0131,0.0299,0.4631,1.3156,444,36
9,210,1.4682,0.0149,0.0312,0.3978,1.3353,449,36
9,234,1.394,0.0099,0.0249,0.3628,1.2072,456,36
9,205,1.5135,0.0108,0.0264,0.4559,1.2745,457,36
9,164,1.4835,0.0144,0.0275,0.5347,1.947,462,36
9,223,1.5179,0.0147,0.0257,0.4644,1.1789,458,36
9,240,1.4597,0.0111,0.0356,0.3853,1.0686,466,36
9,222,1.4018,0.0153,0.0242,0.3697,0.7399,475,36
9,211,1.3937,0.0163,0.0329,0.3863,0.9232,495,36
9,269,1.4139,0.0132,0.0278,0.5026,1.112,492,36
9,259,1.4683,0.0141,0.0332,0.3088,0.8554,500,36
9,250,1.4089,0.0186,0.0337,0.5042,1.1816,502,36
9,186,1.438,0.0135,0.026,0.3834,1.0257,505,36
9,225,1.5129,0.017,0.0292,0.443,1.0505,516,36
9,174,1.4236,0.0131,0.0269,0.4692,1.5369,523,36
9,225,1.4728,0.0149,0.0279,0.5449,1.2311,522,36
9,211,1.4746,0.0156,0.0321,0.4853,1.3478,526,36
9,162,1.5238,0.0161,0.0257,0.4624,1.0848,529,36
9,227,1.4535,0.0125,0.0245,0.4365,1.2447,530,36
9,186,1.4421,0.0125,0.0307,0.4044,1.6162,534,36
9,237,1.4269,0.0149,0.0253,0.4591,1.3212,538,36
9,163,1.4776,0.0175,0.0282,0.489,1.6958,544,36
9,210,1.4774,0.015,0.0348,0.4147,1.224,549,36
9,210,1.4508,0.0099,0.0256,0.4091,1.1164,553,36
9,154,1.5582,0.0162,0.0246,0.6097,1.7052,554,36
9,190,1.3804,0.0109,0.025,0.3496,1.0857,557,36
9,241,1.523,0.0168,0.0285,0.4462,1.0602,559,36
9,169,1.4834,0.0144,0.0263,0.5518,1.48,564,36
9,169,1.4598,0.0105,0.0261,0.4987,1.6731,568,36
9,251,1.4558,0.0145,0.0257,0.39,0.9222,571,36
9,179,1.4078,0.0187,0.0292,0.5193,1.3945,569,36
9,162,1.4919,0.013,0.0274,0.4126,1.3228,572,36
9,189,1.4227,0.0137,0.0247,0.3467,0.9616,573,36
9,203,1.4398,0.0167,0.0334,0.4217,1.1746,570,36
9,232,1.4398,0.0218,0.0254,0.7077,1.6408,578,36
9,180,1.3474,0.0164,0.0298,0.458,1.1239,577,36
9,261,1.4956,0.0148,0.0284,0.3453,0.9973,582,36
9,201,1.5065,0.0115,0.0247,0.4426,1.4057,593,36
9,231,1.4534,0.0171,0.0361,0.3792,1.1759,598,36
9,181,1.48,0.0145,0.0251,0.376,1.0921,599,36
9,178,1.4206,0.009,0.0263,0.362,1.2541,601,36
9,216,1.4944,0.0115,0.0258,0.4426,1.4919,607,36
9,232,1.4996,0.0211,0.0298,0.6932,1.0576,612,36
9,244,1.5347,0.0196,0.0339,0.4286,0.9671,614,36
9,152,1.475,0.0184,0.0254,0.4633,1.0718,616,36
9,266,1.4414,0.0146,0.0258,0.419,1.2037,622,36
9,322,1.57,0.0295,0.0424,0.5285,0.8459,623,36
9,161,1.3824,0.0125,0.0303,0.3674,0.9629,631,36
9,189,1.4031,0.0128,0.0244,0.3186,0.8453,635,36
9,209,1.4685,0.027,0.0429,0.4905,0.6904,643,36
9,214,1.4273,0.0131,0.0312,0.461,1.4212,647,36
9,213,1.4054,0.0152,0.037,0.3612,0.8979,665,36
9,158,1.3199,0.0167,0.0256,0.474,1.1787,670,36
9,238,1.4394,0.0185,0.0274,0.6014,1.3639,690,36
9,170,1.41,0.013,0.0327,0.3807,1.2322,697,36
9,211,1.3781,0.0113,0.0268,0.3307,0.6445,698,36
9,200,1.5083,0.0198,0.0262,0.5771,1.146,701,36
9,271,1.4877,0.0174,0.0303,0.3929,1.1436,705,36
9,149,1.3531,0.0245,0.0315,0.491,0.9596,706,36
9,301,1.5425,0.0155,0.0331,0.4045,1.2835,707,36
9,195,1.4447,0.013,0.0346,0.3707,1.2707,713,36
9,138,1.3864,0.0262,0.0301,0.6193,1.355,721,36
9,232,1.4146,0.0139,0.0244,0.3012,0.6364,723,36
9,168,1.4937,0.0164,0.0252,0.4824,1.076,722,36
9,158,1.466,0.0199,0.0293,0.6122,1.5947,728,36
9,251,1.4759,0.0229,0.027,0.5683,1.3696,734,36
9,161,1.3115,0.0165,0.0293,0.4158,0.8318,739,36
9,246,1.4803,0.0185,0.031,0.5278,1.4019,749,36
9,167,1.4041,0.0165,0.0273,0.4007,0.848,751,36
9,133,1.4283,0.0176,0.0254,0.3824,0.947,762,36
9,187,1.4379,0.0217,0.0236,0.4943,0.855,764,36
10,153,1.4082,0.0177,0.0302,0.3758,1.0679,4,40.5
10,168,1.4303,0.0095,0.0244,0.4101,1.5654,15,40.5
10,253,1.4655,0.0181,0.0339,0.4685,1.1464,19,40.5
10,132,1.4089,0.0104,0.0318,0.5183,1.6915,28,40.5
10,223,1.5265,0.0103,0.0279,0.3925,1.5922,26,40.5
10,237,1.5107,0.0103,0.0242,0.3495,1.3504,38,40.5
10,235,1.4385,0.0113,0.0247,0.4229,1.5665,43,40.5
10,301,1.5096,0.0145,0.0312,0.495,1.1152,52,40.5
10,146,1.4567,0.0129,0.0343,0.3267,1.0942,58,40.5
10,250,1.4914,0.0181,0.0287,0.5695,1.5428,70,40.5
10,222,1.5203,0.0151,0.0268,0.4612,1.4518,71,40.5
10,236,1.4872,0.0138,0.0245,0.419,1.1592,73,40.5
10,284,1.497,0.0195,0.0354,0.459,1.0786,77,40.5
10,221,1.446,0.0194,0.0314,0.5105,1.1967,83,40.5
10,242,1.4948,0.0151,0.0262,0.4388,1.3165,87,40.5
10,281,1.5384,0.0121,0.0271,0.4874,1.5335,93,40.5
10,179,1.5562,0.0115,0.0266,0.5227,1.8019,102,40.5
10,192,1.4467,0.0153,0.0317,0.4508,1.4518,97,40.5
10,169,1.4863,0.0144,0.0262,0.3239,0.9274,104,40.5
10,216,1.4888,0.0122,0.0267,0.3994,1.4594,106,40.5
10,275,1.5379,0.0166,0.0287,0.3955,1.1918,114,40.5
10,175,1.4215,0.0137,0.0277,0.5628,1.8002,115,40.5
10,141,1.4053,0.0108,0.0276,0.6942,1.6017,119,40.5
10,299,1.5636,0.0132,0.0242,0.5999,1.3912,124,40.5
10,130,1.3725,0.0114,0.0234,0.4899,1.7135,125,40.5
10,202,1.5065,0.0137,0.0314,0.5294,1.9405,126,40.5
10,249,1.5296,0.0108,0.0276,0.5208,1.3486,130,40.5
10,208,1.4466,0.0141,0.0246,0.5171,1.6609,133,40.5
10,227,1.506,0.0113,0.0318,0.2693,0.7911,138,40.5
10,212,1.4323,0.0124,0.0282,0.3861,1.4409,135,40.5
10,237,1.4156,0.0116,0.0286,0.4442,1.423,137,40.5
10,236,1.3929,0.0088,0.0243,0.3784,1.1852,140,40.5
10,231,1.4781,0.0141,0.0267,0.4117,1.4884,146,40.5
10,250,1.4955,0.012,0.0283,0.4478,1.4792,147,40.5
10,194,1.4466,0.0071,0.0269,0.4303,1.4186,156,40.5
10,268,1.484,0.0182,0.0296,0.5647,1.2487,152,40.5
10,194,1.4791,0.0111,0.0271,0.5417,1.8248,155,40.5
10,215,1.4017,0.0151,0.0291,0.482,1.5997,158,40.5
10,182,1.3955,0.0142,0.0357,0.3914,1.2146,161,40.5
10,247,1.3746,0.0115,0.0284,0.3879,1.2211,167,40.5
10,187,1.3724,0.0188,0.034,0.3947,1.2323,169,40.5
10,297,1.553,0.0159,0.0247,0.4335,1.4077,168,40.5
10,236,1.4498,0.0141,0.0324,0.3341,1.2869,170,40.5
10,181,1.4515,0.0101,0.0285,0.3611,1.0167,174,40.5
10,233,1.4929,0.0132,0.0352,0.316,0.9808,179,40.5
10,280,1.5165,0.0128,0.0332,0.3986,1.487,181,40.5
10,269,1.4653,0.0142,0.0318,0.3853,1.1524,183,40.5
10,284,1.5317,0.0176,0.034,0.6235,1.7017,184,40.5
10,309,1.5472,0.0131,0.0278,0.4397,1.3149,187,40.5
10,249,1.4591,0.0197,0.0313,0.5096,1.1903,191,40.5
10,178,1.4603,0.009,0.0243,0.3918,1.5912,192,40.5
10,262,1.5552,0.0182,0.0362,0.6274,1.8077,194,40.5
10,210,1.4848,0.0147,0.0242,0.5726,1.5461,199,40.5
10,250,1.4904,0.0115,0.0263,0.4051,1.4809,197,40.5
10,294,1.5027,0.0146,0.0312,0.4388,1.4433,203,40.5
10,255,1.5126,0.0176,0.0428,0.3814,1.1251,212,40.5
10,146,1.5688,0.0126,0.0283,0.6075,2.016,227,40.5
10,309,1.5377,0.0155,0.0336,0.4415,1.1827,233,40.5
10,213,1.4875,0.0119,0.0268,0.6316,1.8201,234,40.5
10,224,1.4971,0.0134,0.032,0.383,1.1762,243,40.5
10,169,1.3868,0.0098,0.0294,0.4535,1.4552,255,40.5
10,221,1.4494,0.0137,0.0368,0.3939,1.1157,256,40.5
10,133,1.4253,0.0113,0.0252,0.4769,1.4228,260,40.5
10,247,1.4468,0.0199,0.0329,0.4652,1.2509,263,40.5
10,204,1.3994,0.0143,0.0311,0.4556,1.7069,267,40.5
10,244,1.549,0.0161,0.0319,0.6371,1.4927,269,40.5
10,180,1.4942,0.0142,0.025,0.4957,1.7789,271,40.5
10,244,1.4597,0.015,0.0294,0.4462,1.3227,288,40.5
10,222,1.41,0.0165,0.0319,0.3715,1.1584,295,40.5
10,292,1.4839,0.0101,0.0251,0.4263,1.4483,292,40.5
10,192,1.5468,0.0096,0.0257,0.5099,1.7546,299,40.5
10,139,1.4049,0.011,0.0237,0.5255,1.8013,301,40.5
10,144,1.3777,0.0121,0.0285,0.6006,1.6893,307,40.5
10,285,1.4935,0.0192,0.0429,0.4179,0.9942,308,40.5
10,215,1.4201,0.0121,0.0303,0.3092,1.0251,309,40.5
10,235,1.5071,0.0114,0.0258,0.4018,1.5246,314,40.5
10,206,1.3864,0.0127,0.0309,0.2973,1.1463,319,40.5
10,302,1.5258,0.0187,0.0346,0.4416,1.2774,322,40.5
10,242,1.4355,0.0093,0.0271,0.3617,1.2942,326,40.5
10,228,1.4642,0.0215,0.0382,0.4434,0.9781,329,40.5
10,298,1.5379,0.015,0.0293,0.4133,1.1508,328,40.5
10,251,1.5332,0.0232,0.034,0.5381,1.343,334,40.5
10,219,1.475,0.0208,0.0389,0.7758,1.8972,336,40.5
10,127,1.4063,0.0185,0.0353,0.5174,1.4791,339,40.5
10,148,1.3185,0.012,0.0308,0.642,1.4194,342,40.5
10,196,1.5056,0.0141,0.0346,0.4775,1.367,343,40.5
10,279,1.5265,0.0191,0.037,0.4529,1.2582,340,40.5
10,149,1.5202,0.0101,0.0271,0.4517,1.8407,355,40.5
10,251,1.4876,0.0149,0.0331,0.4475,1.5459,358,40.5
10,295,1.5251,0.012,0.0299,0.4404,1.5474,356,40.5
10,315,1.5653,0.0145,0.0305,0.3591,1.2327,359,40.5
10,206,1.4712,0.0103,0.0284,0.4627,1.7113,362,40.5
10,328,1.5638,0.0146,0.036,0.33,1.0017,366,40.5
10,220,1.4311,0.0132,0.029,0.4142,1.1377,365,40.5
10,240,1.4414,0.0196,0.0341,0.364,0.8312,369,40.5
10,221,1.4862,0.0114,0.026,0.3452,1.3824,370,40.5
10,293,1.4835,0.0155,0.0304,0.4353,1.2682,375,40.5
10,181,1.4582,0.0099,0.0264,0.4156,1.7482,379,40.5
10,294,1.5063,0.0182,0.0352,0.3456,0.8932,382,40.5
10,287,1.519,0.0144,0.0277,0.425,1.2015,381,40.5
10,279,1.5088,0.0131,0.0314,0.4588,1.4628,383,40.5
